TT,Nhóm mẫu,Số hiệu,Họ,Loài,Tác giả,Tên việt,Nơi thu,Ngày thu,Long,Lat,CT,IUCN,SĐVN,KT,TP,LC/MN,Thông tin
376,Thực vật biển,E.20,Dictyotaceae,Lobophora variegata,(J.V.Lamouroux) Womersley ex E.C.Oliveira 1977,Rong Thùy đài,,,,,,,,,,,"Ngành: Ngành rong Nâu (Ochrophyta, Phaeophyceae)
Bộ: Dictyotales
Chi: Lobophora

Đặc điểm: 
Rong dạng đứng: có màu nâu đậm. Rong dạng phiến dẹp, hình quạt hay quả thận, cao 2,5-5 cm, rộng 3-4,5 cm, dầy 80-100 µm, xẻ thành nhiều thùy nhỏ, dính ép vào vật bám chỉ ở phần gốc, còn lại mọc đứng, chồng xếp với nhau thành chùm như bông hoa
Rong dạng bò: Rong dạng phiến dẹp, cao 1,5-2 cm, rộng 1-3,5 cm, dầy 60-100 µm, hình quạt hay quả thận, bò lan, nguyên hay xẻ thành nhiều thùy nhỏ, màu nâu vàng hay nâu nhạt, bám bằng bàn bám ở gốc và các rễ giả mọc ra từ mặt dưới của phiến, trừ phần giữa đến mép phiến.
Sinh học, sinh thái: Rong mọc bám trên đá ở vùng dưới triều, nơi sóng vừa
Phân bố:
Thế giới: Phân bố ở các đảo vùng Caribe, Đại Tây Dương, Ấn Độ Dương, Thái Bình Dương; châu Âu, châu Phi, châu Mỹ, châu Á, Đông Nam Á (Indonesia, Malaysia, Myanmar, Singapore, Thái Lan); Australia và New Zealand…
Việt Nam:Nam Du, Cô Tô, Bạch Long Vỹ, Cồn Cỏ, Lý Sơn, Côn Đảo, Thổ Chu…"
377,Thực vật biển,E.61,Liagoraceae,Neoizziella divaricata,"(C.K.Tseng) S.-M.Lin, S.-Y.Yang & Huisman 2011",,,,,,,,,,,,"Ngành: Ngành rong Đỏ (Rhodophyta)
Bộ: Nemaliales
Chi: Neoizziella

Đặc điểm: Rong có màu đỏ tía, mọc thành bụi nhỏ gồm nhiều nhánh nhỏ hình trụ, vôi hóa vừa phải, rong có chiều cao 50mm, rộng 1mm, có từ 3-5 nhánh mọc thưa nhau, các nhánh dài và cong thuôn nhọn về phía đầu
Sinh học, sinh thái: Sống biểu sinh trên thảm cỏ biển Thalassodendron ciliatum xảy ra ở vùng nước sâu và vùng dưới triều.
Phân bố:
Thế giới: Trung Quốc, Philippin, Indonesia, 
Việt Nam: Quảng Trị, Phú Yên, Khánh Hòa"
378,Thực vật biển,E.40,Rhodomelaceae,Ohelopapa flexilis,"(Setchell) F.Rousseau, Martin-Lescanne, Payri & L.Le Gall 2017",,,,,,,,,,,,"Ngành: Ngành rong Đỏ (Rhodophyta)
Bộ: Ceramiales
Chi: Ohelopapa

Đặc điểm: Rong có màu đỏ thẫm, thân dẻo, phần gốc của thân rong mọc từ các nhánh bò hợp lại thành từng cụm. Nhánh phân chia không đều lúc thưa lúc rậm, phát triển theo nhiều hướng
Sinh học, sinh thái: Rong mọc trên các bãi đá thành từng cụm 
Phân bố:
Thế giới: Các vùng nhiệt đới ở Thái Bình Dương (Setchell 1926; Cribb 1983; Masuda et al. 1999), ở Ấn Độ Dương (Silva et al. 1996) và trên bờ biển Nhật Bản (Masuda et al. 2006)
Việt Nam:"
379,Thực vật biển,E.36,Dictyotaceae,Padina australis,Hauck 1887,Rong Quạt Úc,,,,,,,,,,,"Ngành: Ngành rong Nâu (Ochrophyta, Phaeophyceae)
Bộ: Dictyotales
Chi: Padina

Đặc điểm: Rong màu nâu thẫm hay nâu vàng, cao 9-10 cm, rộng 10-13 cm, dày 104-130 µm. Cuống hình nêm, bám bằng bàn bám dạng đĩa, xung quanh mọc nhiều rễ giả một hàng tế bào, kiểu nhung nỉ. Phiến rong dạng quạt rộng, xẻ thành nhiều thùy nhỏ, mép gấp và nhăn sóng. Trên mặt có nhiều vòng đồng tâm hình thành bởi các chùm lông hoặc các loại tế bào sinh sản, khoảng cách giữa các vòng lông 2,5-4 mm. 
Sinh học, Sinh thái:Rong bám trên đá vùng triều giữa và triều thấp vào mùa xuân, mùa hè.
Phân bố:
Thế giới:Phân bố ở các đảo vùng Ấn Độ Dương, Thái Bình Dương; Nam Mỹ, châu Phi, châu Á, Đông Nam Á (Indonesia, Myanmar, Philippines, Singapore); Australia và New Zealand…
Việt Nam: Nam Du. Còn bắt gặp phân bố tại Vĩnh Thực, Cô Tô, Bạch Long Vỹ, Cồn Cỏ, Lý Sơn, Phú Quý, Côn Đảo, Thổ Chu…
Giá trị sử dụng: Thực phẩm, thuốc chống nấm, phân bón."
380,Thực vật biển,E.21,Dictyotaceae,Padina gymnospora,(Kützing) Sonder 1871,"Rong quạt dầy
",,,,,,,,,,,"Ngành: Ngành rong Nâu (Ochrophyta, Phaeophyceae)
Bộ: Dictyotales
Chi: Padina

Đặc điểm: Gần giống loài rong quạt Úc (P. australis) nhưng phiến dày hơn, mép phiến cuộn lên, màu nâu trắng, tẩm vôi. Nhìn mặt cắt ngang, phần cạnh phiến chỉ có 2 lớp tế bào; phần giữa và gốc phiến có 3 lớp tế bào, lớp tế bào giữa thường to hơn lớp tế bào mặt; đôi khi phần sát cuống có đến 4 lớp tế bào.
Sinh học, Sinh thái: Rong mọc bám trên đá, sỏi đá nhỏ, trên rạn san hô ở mực triều giữa đến vùng dưới triều, nơi sóng vừa
Phân bố:
Thế giới:Phân bố ở các đảo vùng Caribe, Đại Tây Dương, Ấn Độ Dương, Thái Bình Dương; Nam Mỹ, châu Âu, châu Phi, châu Á, Đông Nam Á (Indonesia, Philippines, Singapore); Australia và New Zealand…
Việt Nam: Nam Du. Còn bắt gặp phân bố tại Vĩnh Thực, Cô Tô, Bạch Long Vỹ, Cồn Cỏ, Lý Sơn, Phú Quý, Côn Đảo, Thổ Chu…
Giá trị sử dụng: Thực phẩm, thuốc chống nấm, phân bón."
381,Thực vật biển,E.30,Dictyotaceae,Padina minor,Yamada 1925,Rong quạt,,,,,,,,,,,"Ngành: Ngành rong Nâu (Ochrophyta, Phaeophyceae)
Bộ: Dictyotales
Chi: Padina

Đặc điểm: Rong có màu nâu vàng hoặc nâu trắng, Rong dạng hình phạt, hình phễu, mỏng, mềm, gồm 2 lớp tế bào dày, gân trong suốt, tẩm vôi vừa phải, xẻ thành các thùy hình quạt, mép phiến cuộn lên cao từ 5-7cm. Nhìn từ mặt cắt ngang tế bào ở hàng trên nhỏ hơn tế bào hàng dưới. Các túi bào tử xếp hàng dọc theo các vòng đồng tâm, bám bằng các đĩa bám.
Sinh học, sinh thái: Mọc trên đá, sỏi đá nhỏ hoặc trên san hô chết, ở mực triều giữa đến vùng dưới triều, nơi sóng vừa
Phân bố:
Thế giới: Quần đảo Ấn Độ Dương, Tây Nam Á (Vịnh Ả Rập, Sri Lanka). Các nước Châu Á – Thái Bình Dương: Trung Quốc, Nhật Bản, Hàn Quốc, Đài Loan, Thái Lan, Philippines, Indonesia, các đảo Thái Bình Dương.
Việt Nam: Khánh Hòa, Kiên Giang, Phú Yên,.."
382,Thực vật biển,E.69,Rhodomelaceae,Palisada perforata,(Bory) K.W.Nam 2007,"Rong Lỗ năng mụt, rong mào gà núm",,,,,,,,,,,"Ngành: Ngành rong Đỏ (Rhodophyta)
Bộ: Ceramiales
Chi: Palisada

Đặc điểm:Rong có màu nâu nhạt, đỏ thẫm hoặc đỏ nhạt. Rong mọc thành bụi, cao 5-9 cm, bàn bám dạng đĩa ở gốc. Thân dạng trụ tròn, đường kính 1,5-2 cm, chia nhánh thành hình chùy hay kim tự tháp. Trên toàn thân có những nhánh nhỏ ngắn hơn, dạng trụ hoặc dùi trống, đỉnh sần sùi và loe rộng.
Sinh học, sinh thái: Rong mọc bám trên đá, rạn san hô ở vùng triều thấp và phần trên vùng dưới triều, nơi sóng mạnh.
Phân bố:
Thế giới: Phân bố ở các đảo vùng biển Caribe, Đại Tây Dương, Ấn Độ Dương, Thái Bình Dương; châu Âu, Mỹ, Phi, Á; Đông Nam Á; Australia và New Zealand…
Việt Nam:Hải Phòng, Thanh Hóa, Nghệ An, Quảng Trị, Quảng Ngãi, Khánh Hòa, Ninh Thuận, Bà Rịa-Vũng Tàu, Kiên Giang
Giá trị sử dụng: Thực phẩm, chiết xuất thuốc mê, chống vi rút."
383,Thực vật biển,E.68,Rhodomelaceae,Palisada thuyoides,"(Kützing) Cassano, Sentíes, Gil-Rodríguez & M.T.Fujii 2009",Rong Lỗ năng tháp,,,,,,,,,,,"Ngành: Ngành rong Đỏ (Rhodophyta)
Bộ: Ceramiales
Chi: Palisada

Đặc điểm:Rong có màu đỏ nhạt.  Tản cao cỡ 5 cm, hình trụ, rộng khoảng 1,8 mm, chia nhánh, nhánh bậc chót rất ngắn, thưa.
Sinh học, sinh thái: Trên đá, trên san hô chết, mực triều giữa đến mực dưới triều.
Phân bố: thế giới: Địa Trung Hải, Ấn Độ Dương, Thái Bình Dương...Việt Nam: Hải Phòng, Thanh Hóa, Nghệ An, Quảng Trị, Quảng Ngãi, Khánh Hòa, Ninh Thuận, Bà Rịa-Vũng Tàu, Kiên Giang"
384,Thực vật biển,E.44,Peyssonneliaceae,Peyssonnelia conchicola,Piccone & Grunow 1884,Rong bát sơn,,,,,,,,,,,"Ngành: Ngành rong Đỏ (Rhodophyta)
Bộ: Peyssonneliales
Chi: Peyssonnelia

Đặc điểm: Rong có màu đỏ hồng.. Rong dạng vỏ, nhẵn, dẹp, hình quạt đến quả thận, tẩm vôi ở mặt dưới. Trừ phần mép, toàn bộ phiến dính chặt vào vật bám, trên mặt có nhiều đường đồng tâm, khi khô mép phiến cong lên. Tứ bào tử hình chùy, nằm trong lớp vỏ, rộng 20-30 µm.
Sinh học, sinh thái:  Chúng bám trên vỏ sò hoặc san hô chết ở vùng triều thấp và dưới triều
Phân bố: 
Thế giới Ấn Độ Dương, Trung Quốc, Nhật Bản, Indonesia, Phillipines, …
Việt Nam: Khánh Hòa, Kiên Giang"
385,Thực vật biển,E.38,Rhizophyllidaceae,Portieria hornemannii,(Lyngbye) P.C.Silva 1987,,,,,,,,,,,,"Ngành: Ngành rong Đỏ (Rhodophyta)
Bộ: Gigartinales
Chi: Portieria

Đặc điểm: Rong có màu đỏ. Mọc thành bụi, cao 3-4 cm, dính vào đài vật bằng một dĩa. thân dẹp và chia nhánh trong một mặt phẳng, rộng cỡ 1mm ở phần chính, nhánh mọc xen, nhánh chót có răng. Mặt cắt ngang cho thấy nội dung đậm đặc, ngoại phần do 2-3 lớp tế bào có hồng lạp.
Sinh học, sinh thái: Bắt gặp ở vùng dưới triều
Phân bố: 
Thế giới:Thái Bình Dương, Ấn Độ Dương, Australia, Trung Quốc, Nhật Bản, … 
Việt Nam: Khánh Hòa, Bình Thuận"
386,Thực vật biển,E.27,Scytosiphonaceae,Pseudochnoospora implexa,"(J.Agardh) Santiañez, G.Y.Cho & Kogame 2018",Rong lông bao rối,,,,,,,,,,,"Ngành: Ngành rong Nâu (Ochrophyta, Phaeophyceae)
Bộ: Ectocarpales
Chi: Pseudochnoospora

Đặc điểm: Rong mọc thành những bụi lớn rối, màu nâu vàng, dòn, dễ gẫy, dính vào giấy khi ép khô. Thân rong dạng trụ tròn hay trụ tròn dẹp, cao 10-15 cm, rộng 1-1,5 mm, thường chia nhánh chạc hai hay mọc cách rất rậm rạp, các nhánh thon nhỏ lại về phía đỉnh, góc nhánh hơi tròn hoặc vuông, đỉnh nhánh cuối cùng xẻ thành chạc hai.
Sinh học, sinh thái: Rong bám trên đá, vỏ động vật thân mềm, trên rạn san hô ở mực triều giữa đến phần trên của vùng dưới triều
Phân bố:
Thế giới: Phân bố ở vùng nhiệt đới và cận nhiệt đới Tây Đại Tây Dương, các đảo ở Ấn Độ Dương, Thái Bình Dương; châu Mỹ, châu Phi, châu Á, Đông Nam Á (Indonesia, Myanmar, Philippines, Singapore); Australia và New Zealand…
Việt Nam: Nam Du. Còn bắt gặp phân bố tại Cồn Cỏ, Lý Sơn, Phú Quý, Côn Đảo
Giá trị sử dụng: Phân bón, chiết xuất chất chống bướu cổ."
387,Thực vật biển,E.67,Rhodogorgonaceae,Rhodogorgon ramosissima,J.N.Norris & Bucher 1989,Rong san hô,,,,,,,1,,,,"Ngành: Ngành rong Đỏ (Rhodophyta)
Bộ: Rhodogorgonales
Chi: Rhodogorgon

Đặc điểm: Rong có màu nâu đỏ và trắng dần về phía đỉnh, chiều cao từ 25-30cm, Thân rong dẻo và trơn khi còn tươi, bàm bám dạng đĩa có đường kính 2mm, cuống ngắn và phân nhánh thưa thớt, Phần cuống và thân có hình trụ và thuôn nhọn về phía đỉnh, phân nhánh dạng xen kẽ cành dưới sẽ dài hơn cành trên, mỗi nhánh sẽ tạo ra các nhánh phụ ngắn với phần đầu tròn. 
Sinh học, sinh thái: Rong thường mọc trên các rạn san hô chết vùng nước nông có độ sâu khoảng 2m
Phân bố:
Thế giới: Thái Lan, Philliphin, Mexico,
Việt Nam: Khánh Hòa."
218,Thực vật biển,E.34, Sargassaceae,Sargassum congkinhii,Pham-Hoàng Hô 1967,Rong mơ công kỉnh,,,,,,,1,,,,"Ngành: Ngành rong Nâu (Ochrophyta, Phaeophyceae)
Bộ: Fucales
Chi: Sargassum

Đặc điểm: Rong có màu nâu đen hoặc đen, rong mọc thành bụi dày dài 80cm đến hơn 1m, đĩa bám tròn cỡ 1cm. Trục chính rất ngắn, mang 1-3 nhánh chính dẹp rộng 3-4cm, các nhánh bên dài hơn 10cm mọc thưa cách nhau từ 4-6cm. Lá dày và dài, cuốn ngắn, mép lá có răng cưa nhọn không đều, thấy được gân gữa có nhiều lông rải rác. Phao hình xoan to 5-10cm, phao dẹp hoặc có cánh nhỏ. Đế mọc thành chùm từ 2-4, đế đực có hình trụ dài 1-2cm, đế cái ngắn hơn có 3 cạnh, có một số răng cùn. Noãn cầu to 160µ
Sinh học, sinh thái: Rong mọc rải rác một số nơi của vùng dưới triều, trên đá san hô chết. Chỉ sống một năm sinh sản hữu tính, tháng 5,6 chúng hình thành cơ quan sinh sản sau đó tàn lụi và mọc lại vào tháng 8,9
Phân bố: Chỉ mới gặp ở Khánh Hòa"
388,Thực vật biển,E.32, Sargassaceae,Sargassum gracile,J.Agardh 1848,Rong Mơ mịn,,,,,,,,,,,"Ngành: Ngành rong Nâu (Ochrophyta, Phaeophyceae)
Bộ: Fucales
Chi: Sargassum

Đặc điểm: Rong có mau nâu đậm, khi khô có màu đen. Rong mọc thành bụi thấp, đĩa bám nhỏ hơn 1cm, nhánh chính dài 40-50cm, hình trụ, có mụt thưa mịn to cỡ 1mm. Các nhánh bên dàì 7-10cm, mọc dày, cách nhau 1-3cm. Lá nhỏ, mỏng hình bầu dục dài khoảng 1cm rộng 4-5mm, chót lá tròn mép có răng cưa mịn, gân giữa không rõ, có các lông nhỏ rải rác. Phao nhiều có dạng hình cầu, không gai, nhỏ 1-2mm cọng mịn ngắn. Đế mọc thành chùm thưa.
Sinh học, sinh thái: Rong mọc sâu 2m trên nền đá san hô, rong có cơ quan sinh sản, thường sinh sản vào tháng 5.
Phân bố:  
Thế giới:Malaysia, Ấn Độ Dương, Indonexia,..
Việt Nam: Hải Phòng, Thanh Hóa, Nghệ An, Quảng Trị, Quảng Ngãi, Khánh Hòa, Ninh Thuận, Bà Rịa-Vũng Tàu, Kiên Giang"
389,Thực vật biển,E.22, Sargassaceae,Sargassum microcystum,"Kützing, nom. illeg. 1849",Mơ phao nhỏ,,,,,,,,,,,"Ngành: Ngành rong Nâu (Ochrophyta, Phaeophyceae)
Bộ: Fucales
Chi: Sargassum

Đặc điểm: Rong có màu vàng nâu hoặc vàng đậm, rong dài 0,5-1m đĩa bám nhỏ hình nón có kích thước khoảng 1cm, dễ bị nhổ bởi sóng, trục chính rất ngắn mang từ 3-5 nhánh chính, nhánh chính có dạng trụ, có cạnh và phần gốc hơi hẹp. Các nhánh bên dày, mọc rậm rạp cách nhau 1-3cm, ở phần ngọn các nhành mọc thưa hơn. Lá cứng nhưng không dai, có cuống ngắn, chót lá không nhọn có răng cưa nhỏ không sâu. Lá dài 2-4cm rộng 0,4-1cm, có thể thấy được phần gân giữa của lá, và gân mờ dần về phía đỉnh, ổ lông nhiều nhưng nhỏ và rải rác. Các lá ở phần trên hẹp và ngắn hơn, phao nhiều nhưng nhỏ có kích thước 1-2mm, hình cầu hoặc dạng hình xoan không có cánh nhưng đôi khi có các gai nhỏ, cọng phao mịn và ngắn.  Đế dẹp hoặc có hình 3 cạnh, ngắn 2-3mm, mọc thành chùm từ 2-3 đế, có gai nhất là ở phần chót đế. Noãn cầu có đường kính 90µ, đế đực hình trụ không gai.
Sinh học, sinh thái: Rong mọc ở nơi có sóng mạnh, ở độ sâu dưới 2m. Rong trưởng thành vào tháng 4, khi trưởng thành nhiều rong thụ chỉ mang toàn phao và đế
Phân bố:
Thế giới: Singapore, Phillipin, Ấn Độ
Việt Nam: Đà Nẵng, Khánh Hòa
Giá trị sử dụng: dùng để chiết keo Alginic"
390,Thực vật biển,E.31, Sargassaceae,Sargassum polycystum,C.Agardh 1824,Rong mơ nhiều phao,,,,,,,,,,,"Ngành: Ngành rong Nâu (Ochrophyta, Phaeophyceae)
Bộ: Fucales
Chi: Sargassum

Đặc điểm: Rong có màu nâu, mọc thành bụi to, chiều dài có khi đạt trên 2m, đĩa bám hình nón to cỡ 1cm, các rễ bò phân nhánh phát triển mạnh. Trục chính hình trụ dài 0,5-1cm mang từ 3-5 nhánh chính hình trụ to 1-2mm, có nhiều gai nhỏ, đơn hay kép, đầu thường phình to, các nhánh bên mọc dày. Lá có hình bầu dục, tròn dài hơn dày, lá ở phần ngọn nhỏ hơn, chót lá tròn, mép lá có răng cưa mịn không đều, ổ lông nhiều rải rác, các lông trong ổ khá dài và nhìn thấy rõ trong môi trường nước. Phao nhiều hình cầu to 2mm, cọng mịn ngắn hoặc dài bằng phao. Trên phao có các ổ lông to, phao tròn đều không gai, đế mọc thành chùm thưa 3-5. Đế đực hình trụ dài, đế cái ngắn hơn, hơi có cạnh và có ít gai nhỏ ở phía đầu, trên đế cũng có nhiều ổ lông với lông dài.
Sinh học, sinh thái: phổ biến do thích nghi rộng ngoại trừ những nơi sóng mạnh, chúng có thể mọc ở vùng gần cửa sông. Mùa vụ của rong này là vào 2,3,4 nhưng cũng có thể có quanh năm (ở nhưng nước yên, ít sóng) Rong trưởng thành phóng thích giao tử vào tháng 4. Do kích thước bụi lớn, rễ bò không bám chắc nên chúng dễ bị sóng nhổ đi và hay tấp vào bờ.
Phân bố: 
Thế giới: Nhật Bản, Trung Quốc, Ấn Độ Dương...
Việt Nam thường thấy ở ven biển"
219,Thực vật biển,E.33, Sargassaceae,Sargassum tenerrimum,J.Agardh 1848,Rong mơ mềm,,,,,,,1,,,,"Ngành: Ngành rong Nâu (Ochrophyta, Phaeophyceae)
Bộ: Fucales
Chi: Sargassum

Đặc điểm: Rong có màu vàng nhạt, rong cao từ 50-100cm nhưng cũng có khi cao hơn, đĩa bám nhỏ, trục chính rất ngắn. Nhánh chính hình trụ, mịn như chỉ to khoảng 1mm, các nhánh bên mọc cách nhau 2-4cm. Lá mỏng nhưng dai và chắc, mép có răng cưa mịn, chót lá không nhọn cuống thon, lá ở phần trên hẹp và ngắn hơn.Phao hình cầu , đều nhau to 2-3mm, cọng mịn hình trụ ngắn hơn phao. Đế mọc thành chùm thưa hình 3 cạnh có răng to. Các chùm đế thường có lá nhỏ hay phao
Sinh học, sinh thái: Rong bám trên đá ở vùng dưới triều và trong các khe vũng vùng triều vào cuối mùa đông, mùa xuân, đầu mùa hè Rong mềm, mịn trưởng thành vào các tháng 4,5
Phân bố: 
Thế giới: Trung Quốc, Ấn Độ, Úc,.. 
Việt Nam: Hải Phòng Khánh Hòa, Ninh Thuận
Giá trị sử dụng: Làm thuốc chữa một số bệnh như đái đường, sưng tuyến giáp trạng và làm nguyên liệu chế biến alginate dùng trong công nghiệp."
320,Thực vật biển,,,Tranh kh,ổ ngang “Mao tiên,,,,,,,,,,,,"Chế tác nhân kỷ niệm 100 năm thành lập Viện Hải dương học. Đặc biệt, tranh được khảm từ hàng ngàn mảnh vụn rong biển nhỏ thể hiện hiện trên 5 lớp keo epoxy resin. Cụ thể, lớp đầu tiên gồm bản vẽ phác họa cá mao tiên và rong Halymenia spp. thể hiện vây lưng, vây đuôi, vây hậu môn; lớp thứ hai gồm rong Padina spp. và Sargassum spp. thể hiện phần gai cứng của vây lưng và một phần vây ngực; lớp thứ ba gồm rong Halymenia spp., Portieria hornemannii, Padina spp., Sargassum spp., Dictyota spp. thể hiện miệng, mũi, má, thân, đuôi và một phần vây ngực; lớp thứ tư gồm Ulva spp., Gracilaria spp., Halymenia spp., Padina spp., Sargassum spp. thể hiện mắt, nắp mang, phần còn lại của vây ngực, vây bụng; và lớp cuối cùng được phủ bảo vệ. Phần họa tiết ở bốn góc tranh gồm rong Caulerpa lentilifira, Padina spp., và Asparagopsis taxiformis và Gracilaria spp. được cố định lần lượt trong lớp thứ nhất, lớp thứ hai, và lớp thứ ba ” (chiều cao: 60 cm, chiều rộng: 160 cm)"
391,Thực vật biển,E.47,Galaxauraceae,Tricleocarpa cylindrica,(J.Ellis & Solander) Huisman & Borowitzka 1990,Rong vú bò trụ,,,,,,,,,,,"Ngành: Ngành rong Đỏ (Rhodophyta)
Bộ: Nemaliales
Chi: Tricleocarpa

Đặc điểm: Bụi rong cao 3-5 cm, màu hồng nhạt, tẩm vôi nhiều. Nhánh hình trụ tròn, chia nhánh chạc hai đều, góc nhánh hẹp, bề mặt nhẵn, lóng ở phần ngọn ngắn, đỉnh nhánh cụt.
Sinh học, sinh thái: Rong bám trên đá, rạn san hô vùng dưới triều, dòng chảy vừa đến mạnh.
Phân bố: 
Thế giới: Phân bố ở các đảo vùng biển Caribe, Đại Tây Dương, Ấn Độ Dương, Thái Bình Dương; châu Âu, châu Phi, châu Mỹ, châu Á, Đông Nam Á (Indonesia, Philippines, Singapore, Thái Lan); Australia và New Zealand…
Việt Nam: Nam Du, Cô Tô, Bạch Long Vỹ, Cồn Cỏ, Lý Sơn, Trường Sa lớn, Phú Quý…"
392,Thực vật biển,E.35, Sargassaceae,Turbinaria ornata,(Turner) J.Agardh 1848,Rong Cùi bắp dẹp; Rong loa (chùy) gai,,,,,,,,,,,"Ngành: Ngành rong Nâu (Ochrophyta, Phaeophyceae)
Bộ: Fucales
Chi: Turbinaria

Đặc điểm: Rong có màu nâu vàng. Bụi thấp,  Rong mọc cao 10-30 cm, rễ to, phát triển phân nhánh nhiều, dày đặc trên vật bám. Mỗi gốc rong có thể có một hoặc vài nhánh chính. Lá mọc dày xung quanh nhánh, mỗi lá gồm một phiến tròn hay gần hình tam giác, cứng và có nhiều răng cưa to. ở giữa phiến lõm xuống và có mang phao, ổ lông mọc rải rác. Cọng lá hình tròn hay có ba cạnh tròn, dài cỡ 1 cm. Đế hình trụ, mọc thành chùm dày, phân nhánh ở các rong còn non phao nhỏ, khi rong trưởng thành phao mới phát triển, hình dạng của lá cũng thay đổi, gần tròn hay tam giác với hai hàng răng cưa. 
Sinh học, sinh thái: Rong mọc trên đá tảng hay san hô chết, có thể mọc lên cao gần mực triều trung bình cùng với các rong Quạt (Padina). Chúng có thể chịu được sự bày khô nhiểu giờ khi triều xuống,có thể tồn tại và phát triển vào các tháng 7, 8 là các tháng mà hầu hết rong Mơ ở vùng triều đều chết. Các cá thể mọc ở vùng triều thường cằn cỗi, phát triển thích hợp nhất ở vùng dưới triều, đến độ sâu khoảng 2-3 mét làm thành các quần thể thuần loại gặp phổ biến ở ven các đảo,ven bờ, tiếp giáp với vùng san hô.
Phân bố: 
Trên thế giới: Trung Quốc, Indonesia, Philippines,..
Việt Nam: Khánh Hòa, Ninh Thuận, Bà Rịa-Vũng Tàu, Kiên Giang
Giá trị sử dụng: Phân bón, nguyên liệu chiết alginate, mannitol, thuốc trừ sâu"
393,Thực vật biển,E.6, Ulvaceae,Ulva compressa,Linnaeus 1753,Rong bún thắt,,,,,,,,,,,"Ngành: Ngành rong Lục (Chlorophyta)
Bộ:  Ulvales
Chi: Ulva

Đặc điểm: Rong có màu xanh lục, thân mềm, hình trụ tròn cao 20-30cm, chia nhánh nhiều chủ yếu ở phần gốc. Gốc của các nhánh thon hẹp, phần trên phình rộng ra, các nhánh có kích thước như nhau. Thân trên và nhánh rải rác có các chồi nhỏ dạng gai có một hàng tế bào. Nhìn từ bề mặt, phần thân và nhánh non tế bào xếp thành hàng dọc nhưng càng về phần trên các tế bào không có sự sắp xếp hàng rõ rệt và tế bào có hình đa giác. Nhìn từ mặt cắt ngang tế bào giữa hai lớp vỏ sẽ có hình chữ nhật hoặc hình vuông. Trong tế bào chỉ có một hạt tạo bột.
Sinh học, sinh thái:Rong mọc hầu như quanh năm trong các đầm nước lợ ven biển; ở ngoài biển mọc tốt vào mùa đông xuân chúng xuất hiện từ tháng 10 đến tháng 5 năm sau; tàn lụi vào mùa mưa lũ. Ở ngoài biển, rong bún thắt thường bám trên đá, trên vỏ động vật thân mềm ở vùng triều giữa đến vùng triều thấp từ 0,5-1,8m trên 0m hải đồ, trong đầm nước lợ chúng thường bám vào mảnh vỏ của động vật thân mềm, sỏi hoặc cành gỗ mục, thậm chí bám trên gốc cây sậy hoặc sống tự do kết thành bè mảng, khi thì nổi trên mặt nước, khi thì chìm xuống đáy đầm.
Phân bố:
Thế giới: Đại Tây Dương, Ấn Độ Dương và Thái Bình Dương.
Việt Nam: Hải Phòng, Thái Bình, Thanh Hóa, Hà Tĩnh
Giá trị sử dụng: Rong thường dùng làm thực phẩm, phân bón, thuôc chữa bệnh"
394,Thực vật biển,E.5, Ulvaceae,Ulva lactuca,Linnaeus 1753,"Rong Cải biển nhăn, Rong Sà lách",,,,,,,,,,,"Ngành: Ngành rong Lục (Chlorophyta)
Bộ:  Ulvales
Chi: Ulva

Đặc điểm: Rong có màu lục nhạt hoặc lục thẫm, thân rong dạng phiến lá, phiến lá dài 10-25cm rộng 5-10cm, dày 30-40µ, mọc xòe, xẻ thùy, mép nhăn gấp, mềm mại. Nhìn từ bề mặt tế bào có hình đa giác góc tròn, nhìn từ mặt cắt ngang tế bào có dạng hình vuông hay hình chữ nhật. Trong thể sắc tố có 2 hạt tạo bột.
Sinh học, sinh thái: Rong bắp cải thường mọc từ tháng 1 đến tháng 6 hoặc 7, mọc tốt hơn vào tháng 3 tháng 4, rong thường bám đen đá sỏi ở vùng triều giữa hoặc bám trên vỏ động vật thân mềm hay gỗ mục
Phân bố: Châu Âu, Châu Mỹ, Trung Quốc, Nhật Bản, Hàn Quốc, Nga, Indonesia, Malaysia, Philippines, Myanmar, Singapore,...Việt Nam chúng phân bố ở Quy Nhơn, Nam Định, Phú Yên,..."
